voice_filename,transcript,accent,gender,tone
voice_1330.mp3,ستاره‌شناسان قدیمی‌ترین سیاه‌چاله‌ای که تا به حال مشاهده شده را کشف کردند که قدمت آن به بیش از سیزده میلیارد سال قبل و به نخستین دوران کیهان باز می‌گردد,فارسی,male,normal
voice_1331.mp3,سیاه چاله ‌ها اشیاء بسیار پرجرمی هستند که حتی نور هم توان گریز از چنگال میدان گرانشی آنها را ندارد,فارسی,male,normal
voice_1332.mp3,"در مجموع، میانگین فاصله بین زمین و مریخ دویست و بیست و پنج میلیون کیلومتر است",فارسی,male,normal
voice_1333.mp3,"سریع‌ترین فضاپیمای ساخته دست بشر تاکنون، کاوشگر خورشیدی پارکر ناسا است",فارسی,male,normal
voice_1334.mp3,سیارات در طول گردش خود به دور خورشید با سرعت‌های متفاوتی در حال حرکت هستند,فارسی,male,normal
voice_1335.mp3,پسته یکی از سالم‌ترین منابع فیبر و هم‌چنین حاوی آنتی اکسیدان‌ها و چربی‌های مفید است,فارسی,male,normal
voice_1336.mp3,امارات و قطر پیشتار پرسرعت‌ترین‌های اینترنت موبایل هستند,فارسی,male,normal
voice_1337.mp3,امید دانشمندان برای درک ذهن انسان از طریق نقشه کامل مغز موش,فارسی,male,normal
voice_1338.mp3,فینالیست شدن الناز رکابی در کاپ سنگنوردی آسیا ,فارسی,male,normal
voice_1339.mp3,"یاسمین مقبلی فضانورد ایرانی‌الاصل حاضر در ایستگاه فضایی بین‌المللی، تصاویر فضایی زیبایی را از فراز شهر تهران به ثبت رسانده است.",فارسی,male,normal
voice_1340.mp3,این دستاورد می‌تواند روزی به ایجاد ریزتراشه‌های سیلیکونی با قابلیت ترکیب با نورون‌ها منتهی شود.,فارسی,male,normal
voice_1341.mp3,"شاهکار جسورانه الکس هانولد، که به عنوان یکی از بزرگترین شاهکارهای ورزشی شناخته می‌شود",فارسی,male,normal
voice_1342.mp3,"در زمان بالا رفتن از ال کاپیتان فقط کافی است پایتان را اشتباه بگذارید، نتیجه آن حتماً مرگ است!",فارسی,male,normal
voice_1343.mp3,بری بری یک بیماری سیستم عصبی است که به دلیل کمبود ویتامین ب یک در رژیم غذایی بیمار به وجود می آید. ,فارسی,male,normal
voice_1344.mp3,پزشکان مدت ها تصور می کردند که عامل به وجود آورنده این بیماری هم مثل خیلی از بیماری های شناخته شده در آن زمان یک عامل آلوده کننده (پاتوژن) است و به همین دلیل مدت ها سعی می کردند که چنین عاملی را برای درمان بیماری بری بری کشف کنند,فارسی,male,normal
voice_1345.mp3,تلاشی که هرگز به موفقیت نرسید تا اینکه یک پزشک ژاپنی به نام تاکاکی هیرو با مطالعه خدمه دون پایه یک کشتی نیروی دریایی ژاپن توانست عامل این بیماری را در تغذیه خاص آن افراد که محدود به برنج بدون سبوس بود شناسایی کند.,فارسی,male,normal
voice_1346.mp3,"بری بری به زبان سینگالی به معنای ""ضعیف ضعیف"" یا "" نمی توانم نمی توانم"" می باشد. (تکرار برای تاکید بیشتر است.)",فارسی,male,normal
voice_1347.mp3,انسان علم زده به جای این که ورزش کند و غذای سالم بخورد ترجیح می دهد که به سخنرانی یک متخصص تغذیه گوش بدهد و به جای اینکه چیزی بفروشد ترجیح می دهد که در کارگاه فروش و بازاریابی فلان دکتر شرکت بکند.,فارسی,male,normal
voice_1348.mp3,"انسان علم زده نمی تواند باور کند که ونگوگ با نقاشی کشیدن نقاش خوبی شد نه با دانشگاه رفتن، موتزارت با آهنگ ساختن آهنگساز خوبی شد، سعدی با شعر گفتن شاعر خوبی شد و بوعلی سینا با طبابت کردن پزشک خوبی.",فارسی,male,normal
voice_1349.mp3,"دانش هیچ ارتباط مستقیمی با اطلاعات ندارد، دانش در حقیقت درک و برداشت ما از خود و دنیای اطرافمان است. برای کسب دانش اگر اطلاعاتی هم جستجو و کسب می کنیم در راستای وسعت بخشیدن به این درک است",فارسی,male,normal
voice_1350.mp3,"علم زدگی جستجوی اطلاعات است بدون داشتن هیچ عملی یا هیچ کاربردی برای آن اطلاعات. علم زدگی حفظ کردن اطلاعاتی است که هیچ کاربردی ندارند و خیلی زود هم فراموش می شوند. آدم علم زده بر این باور است که دلیل فلج بودن و ناتوانی حرکتیش، ندانستن است",فارسی,male,normal
voice_1351.mp3,"قسمت فیزیکی شامل ورزش، هشت ساعت خوابیدن در شبانه روز، خوردن غذای خوب و به موقع، نکشیدن سیگار و همه چیزهایی است که همه می دانند",فارسی,male,normal
voice_1352.mp3,"روزانه ده ایده جدید را در یک دفترچه یا سررسید بنویس. در ابتدا این کار ممکن است بسیار سخت و یا حتی مسخره و بی فایده به نظر برسد، ولی بعد از یکی دو ماه شاهد اثرات مثبتش خواهی بود",فارسی,male,normal
voice_1353.mp3,بعد از شش ماه تاثیرات این کار قابل توجه خواهد بود و تو تبدیل به یک ماشین ایده پردازی خواهی شد که امروز حتی تصورش را هم نمی توانی بکنی.,فارسی,male,normal
voice_1354.mp3,ایده های خوب از کجا می آیند؟ ,فارسی,male,question
voice_1355.mp3,میلیون ها نورون در مغز ما در حال برقراری ارتباط با نورون های دیگر و ساختن شبکه های ذهنی جدیدتر و پیچیده تر هستند,فارسی,male,normal
voice_1356.mp3,هر چه تعداد و پیچیدگی این شبکه ها بیشتر شود فرآیند شبکه سازی و در نتیجه به وجود آمدن ایده های جدید هم تشدید می شود,فارسی,male,normal
voice_1357.mp3,"ایده ای برای تو امکان مجاور محسوب می شود که با منابعی که تو در اختیار داری، قابل اجرا در این زمان و مکان باشد، در غیر این صورت می توان آن را به سادگی توهم نامید",فارسی,male,normal
voice_1358.mp3,نکته اینجاست که اگر تو سالم بمانی برای عزیزانت و کسانی که تو را دوست دارند هم بهتر است. وقتی هواپیما سقوط می کند تو باید ماسک اکسیژن را اول روی دهان خودت بگذاری قبل از اینکه بتوانی به شخص دیگری کمک بکنی,فارسی,male,normal
voice_1359.mp3,"کسی که انرژی ندارد، افسرده است، عصبانی است و به همه چیز نه می گوید، چطور می تواند در زندگی شخص دیگری تاثیر مثبتی داشته باشد یا به او کمک بکند؟",فارسی,male,question
voice_1360.mp3,"همه در موقعیت بیمار سرطانی هستند که قراره دکتر بهشون بگه چند ماه آینده همه چیز چطور پیش خواهد رفت، اما فکر می کنند در اون موقعیت نیستند و راه پیش رو خیلی باز و ناشناخته است",فارسی,male,normal
voice_1361.mp3,بودن و زندگی در طبیعت درس های زیاد و بسیار ارزشمندی به آدم می آموزد. سبک بار بودن یا چیز اضافی حمل نکردن. به دور از تجملات زندگی شهری زندگی کردن,فارسی,male,normal
voice_1362.mp3,"اگرچه تجربه شخصی من از گدایی، یک تجربه توریستی است و محدود به چند ساعت راه رفتن از چهار راه پونک تا میدان انقلاب، ولی در همان چند ساعت خیلی چیزها یاد گرفتم",فارسی,male,normal
voice_1363.mp3,"اورول در پایان کتاب، باور عمومی نسبت به متکدیان را زیر سؤال می برد. اینکه اغلب مردم فکر می کنند متکدیان از نژاد دیگری هستند و تفاوت ماهیتی با بقیه آدم ها دارند. نویسنده تعریف متعارف ""کار کردن"" را به چالش می کشد",فارسی,male,normal
voice_1364.mp3,این برنامه موسیقی در روز بیست و شش تیرماه انجام می‌ شود,فارسی,male,normal
voice_1365.mp3,حالم را به هم می‌ زد,فارسی,male,normal
voice_1366.mp3,موذیانه خندید و گفت من کاری با کسی ندارم,فارسی,male,normal
voice_1367.mp3,آخه تورو چه به عاشقی!,فارسی,male,exclamatory
voice_1368.mp3,آیا تلفن خراب شده ؟,فارسی,male,question
voice_1369.mp3,نظرتون این‌ قدر واضح بود که نیاز به تفسیر نداره,فارسی,male,normal
voice_1370.mp3,جواب داد من بردیا هستم,فارسی,male,normal
voice_1371.mp3,گفت حاجی طوریت شده ؟,فارسی,male,question
voice_1372.mp3,گیج نشید شما هم بودید این کارو می‌ کردید,فارسی,male,normal
voice_1373.mp3,کاملاً معلوم بود که ترسیده,فارسی,male,normal
voice_1374.mp3,منشور کوروش کبیر امروز وارد ایران شد,فارسی,male,normal
voice_1375.mp3,هر روزتان نوروز نوروزتان پیروز,فارسی,male,normal
voice_1376.mp3,سکوتت برایم آشناست,فارسی,male,normal
voice_1377.mp3,می‌ دونی که خودم هم این شرایط رو دوست ندارم اما ببخش,فارسی,male,normal
voice_1378.mp3,دقیقاً از کجاش می‌ تونم شروع کنم ؟,فارسی,male,question
voice_1379.mp3,فقط مطمئن بودم کار کار توئه !,فارسی,male,exclamatory
voice_1380.mp3,غم آنها را می‌ دید و غمگین بود,فارسی,male,normal
voice_1381.mp3,نکند قصد سفر داشته باشند ؟,فارسی,male,question
voice_1382.mp3,لبخندم را دوباره در ذهن مرور کردم و به طرفش برگشتم,فارسی,male,normal
voice_1383.mp3,با تعجب پرسید پس تا الان کجا بودی ؟,فارسی,male,question
voice_1384.mp3,نقد فیلم و بازیگری در سینمای ایران,فارسی,male,normal
voice_1385.mp3,چه میزان آب در گیاهان بخار می‌ شود ؟,فارسی,male,question
voice_1386.mp3,به فتوسنتز و تولید غذا کمک می‌ کند,فارسی,male,normal
voice_1387.mp3,روزی همتون ب حرف من میرسید!,فارسی,male,exclamatory
voice_1388.mp3,امیدوارم به کارتون بیاد,فارسی,male,normal
voice_1389.mp3,بازی‌هایی که با ناخودآگاه ما بازی می‌ کنند,فارسی,male,normal
voice_1390.mp3,یکی از دوستان سؤالی کرده که شاید شما و بخصوص دانشجویان عزیز از خودتون پرسیده باشین,فارسی,male,normal
voice_1391.mp3,همیشه در هر کاری شکست مهم‌ ترین عاملش نداشتن شناخت از توانمندی خویشه,فارسی,male,normal
voice_1392.mp3,فکرمیکنید از لحاظ علمی عقبیم ؟,فارسی,male,question
voice_1393.mp3,آیابه حرف‌ هایی که می‌ زنید عمل می‌ کنید ؟,فارسی,male,question
voice_1394.mp3,با سلام خدمت همه دوستان گرامی,فارسی,male,normal
voice_1395.mp3,این بار می‌ خواهم از تو بگویم,فارسی,male,normal
voice_1396.mp3,نمی‌ دونم من دیگه فرق خوب و بد رو,فارسی,male,normal
voice_1397.mp3,یادت رفته من کیم ؟,فارسی,male,question
voice_1398.mp3,به کوچک بودن حروف توجه کنید,فارسی,male,normal
voice_1399.mp3,جهت ثبت حراجی مراحل زیر را انجام دهید,فارسی,male,normal
voice_1400.mp3,شما هم می‌ توانید تبلیغات مرتبط با صنعت ساختمان خود را به‌ صورت رایگان و تعرفه‌ ای در سایت صنعت ساختمان آیشهر به نمایش بگذارید,فارسی,male,normal
voice_1401.mp3,برای دانلود اینجا را کلیک کنید,فارسی,male,normal
voice_1402.mp3,کلاس نرم‌ افزار در دو سطح مقدماتی و پیشرفته برگزار می‌ شود,فارسی,male,normal
voice_1403.mp3,سلام به همه خوانندگان این وبلاگ,فارسی,male,normal
voice_1404.mp3,جهان موازی ممکن است !,فارسی,male,exclamatory
voice_1405.mp3,بهترین را بخواه و بهایش را بپرداز,فارسی,male,normal
voice_1406.mp3,مهمان شدن دانشجو به سایر دانشگاه‌ های دولتی تا زمانی که واحد در مرکز و یا مراکز دانشگاه ارائه می‌ شود مقدور نیست,فارسی,male,normal
voice_1407.mp3,در مقطع دکترا نیز بیست و هشت رشته در نظر گرفته شده است,فارسی,male,normal
voice_1408.mp3,طبق خواسته شما ما فقط اطلاع‌ رسانی کردیم,فارسی,male,normal
voice_1409.mp3,با سلام و خسته نباشید خدمت شما دوستان عزیز,فارسی,male,normal
voice_1410.mp3,سلام محمد جان امیدوارم خوب باشی,فارسی,male,normal
voice_1411.mp3,شب‌ های زیادی در روزگار هستند,فارسی,male,normal
voice_1412.mp3,شبی هست که صبح را بلد نیست,فارسی,male,normal
voice_1413.mp3,برای همین روایت‌ های تک خطی را انتخاب می‌ کنم,فارسی,male,normal
voice_1414.mp3,کتک خوردن یک مفلوک مست وسط اتوبان در نیمه شب کامم را تلخ می‌ کند,فارسی,male,normal
voice_1415.mp3,هیچ وقت مغرور نشو برگ‌ ها وقتی می‌ ریزند که فکر می‌ کنند طلا شدند,فارسی,male,normal
voice_1416.mp3,هیچ کس را امیدوار نکنیم بعد یکدفعه رهاش کنیم,فارسی,male,normal
voice_1417.mp3,امروز هم مثل دیروز کل خیابون و مغازه‌ها رو گشتم,فارسی,male,normal
voice_1418.mp3,پیشنهاد می‌ شود این فصل در هفته تدریس شود,فارسی,male,normal
voice_1419.mp3,این بخش را می‌ توان با طرح این سؤالات آغاز کرد,فارسی,male,normal
voice_1420.mp3,وقت رو از دست ندهید همین حالا اقدام کنید!,فارسی,male,exclamatory
voice_1421.mp3,برای اطلاعات بیشتر به ادامه مطلب مراجعه فرمایید,فارسی,male,normal
voice_1422.mp3,برای کشتن یک پرنده یک قیچی کافیست !,فارسی,male,exclamatory
voice_1423.mp3,من زیاد وقت ندارم باید برم وسایلمو جمع کنم,فارسی,male,normal
voice_1424.mp3,با اجازتون دارم می‌ رم مسافرت و یه ده روزی نیستم,فارسی,male,normal
voice_1425.mp3,امروز چند تا عکس از گروه می‌ ذارم چون خودم خیلی باهاشون حال می‌ کنم,فارسی,male,normal
voice_1426.mp3,جالب اینجاست که انها همیشه آماده خندیدن هستند,فارسی,male,normal
voice_1427.mp3,گفتم بیام و واسه شما هم تعریف کنم امیدوارم خوشتون بیاد,فارسی,male,normal
voice_1428.mp3,ولی یادتون باشه که چی می‌ خواین چون فقط یک انتخاب دارید,فارسی,male,normal
voice_1429.mp3,چهار چوب تصمیمات خود را به سرعت روشن کنید,فارسی,male,normal
voice_1430.mp3,ولی راستش را بخواهید خیلی حالم گرفته شد,فارسی,male,normal
voice_1431.mp3,چیزی را که برای ساختنش سال‌ ها تلاش کرده‌ ای می‌ توانند در یک شب نابود کنند,فارسی,male,normal
voice_1432.mp3,در هر حال تو بهترین‌ هایت را به دنیا بده !,فارسی,male,exclamatory
voice_1433.mp3,سر تا پای خودم را که خلاصه می‌ کنم می‌ شوم قد یک کف دست,فارسی,male,normal
voice_1434.mp3,این وحشتناک‌ ترین جمله ایست که یک آدم می‌ تواند بگوید,فارسی,male,normal
voice_1435.mp3,روزی که برای اولین بار اومدم پیشت رو یادته ؟,فارسی,male,question
voice_1436.mp3,افسوس که دنیا روز به روز تنگ‌ تر می‌ شود,فارسی,male,normal
voice_1437.mp3,هیچ وقت ته دلشو خالی نکن,فارسی,male,normal
voice_1438.mp3,دریا خود را به ساحل می‌ کوبد,فارسی,male,normal
voice_1439.mp3,چه چیزی ویرانگر تر از این که فریب کسانی را بخوریم که باورشان داشتیم,فارسی,male,normal
voice_1440.mp3,یک قاشق قهوه را در یک فنجان آب جوش یا شیر داغ حل کنید و سپس با کمی شکر میل نمایید,فارسی,male,normal
voice_1441.mp3,ابتدا شکر و کره را با همزن برقی خوب هم بزنید تا کاملاً پف کند,فارسی,male,normal
voice_1442.mp3,در کنار دوستان و خانواده اوقات خوبی داشته باشید,فارسی,male,normal
voice_1443.mp3,هر ستاره‌ ای به سمت ماه می‌ رود,فارسی,male,normal
voice_1444.mp3,به هر اثر مکتوب ادب یا ادبیات می ‌گویند,فارسی,male,normal 
voice_1445.mp3,مردم آن سخنان را در میان خود ضبط کرده ‌اند,فارسی,male,normal 
voice_1446.mp3,فیزیک یکی از قدیمی ‌ترین و پایه ‌ای ‌ترین علوم طبیعی است,فارسی,male,normal 
voice_1447.mp3,شاید قدیمی‌ترین مبحث آن را بتوان اختر شناسی نامید,فارسی,male,normal 
voice_1448.mp3,فیزیک و ریاضیات با سرعت قابل توجهی توسعه یافتند,فارسی,male,normal 
voice_1449.mp3,این روند تا قرن نوزدهم ادامه داشت,فارسی,male,normal 
voice_1450.mp3,فیزیک به بسیاری از سوالات فیلسوفان اولیه پاسخ داد,فارسی,male,normal 
voice_1451.mp3,ما با سامانه ‌های بسیار متفاوتی رو به رو هستیم,فارسی,male,normal 
voice_1452.mp3,دامنه روش‌های علمی اجتماعی نیز گسترش یافته ‌است,فارسی,male,normal 
voice_1453.mp3,تاریخ استدلال جامعه ‌شناختی پیش از پایه ‌گذاری خود رشته ‌است,فارسی,male,normal 
voice_1454.mp3,تحلیل اجتماعی عام ریشه در سهام مشترک معرفت و فلسفه جهانی دارد,فارسی,male,normal 
voice_1455.mp3,در نوشته‌ های عربی سده ‌های وسطی نیز شواهدی از جامعه‌ شناسی اولیه وجود دارد,فارسی,male,normal 
voice_1456.mp3,پس از پایان قرون وسطا فرانسه تبدیل به یکی از سه ابر قدرت در قاره اروپا شد,فارسی,male,normal 
voice_1457.mp3,در طول تاریخ طولانی این کشور فرانسه تبدیل به مهم‌ترین کانون پرورش بسیاری از هنرمندان در زمینه ‌های گوناگون گردید,فارسی,male,normal 
voice_1458.mp3,چه کسی به تو گفت این کار را انجام دهی,فارسی,male,question 
voice_1459.mp3,خودرو ها دارای کنترل ‌هایی برای رانندگی هستند,فارسی,male,normal 
voice_1460.mp3,نخستین خودرو با موتور برون‌ سوز یک موتور کوچک بود,فارسی,male,normal 
voice_1461.mp3,این مجموعه وظیفه دارد قدرت تولیدی موتور را به چرخ‌ ها انتقال دهد,فارسی,male,normal 
voice_1462.mp3,خودرو های امروزی برای تولید قدرت از سوخت‌ های فسیلی بهره می ‌برند,فارسی,male,normal 
voice_1463.mp3,خودرو ی پرنده را یک شرکت فرانسوی طراحی نموده ‌است,فارسی,male,normal 
voice_1464.mp3,نخستین خودرو های برقی در قرن نوزدهم ظاهر شدند,فارسی,male,normal 
voice_1465.mp3,"در زبان پارسی برای واژه طبیعت، واژه زاستار وجود دارد",فارسی,male,normal 
voice_1466.mp3,این مفهوم سنتی تر از چیز های طبیعی ای که امروزه نیز می‌توان یافت دلالت دارد,فارسی,male,normal 
voice_1467.mp3,زمین تنها سیاره دارای حیاتی است که تاکنون می ‌شناسیم,فارسی,male,normal 
voice_1468.mp3,زمین به وسیله فرایند های زمین ‌شناسی و زیستی تکامل یافته ‌است,فارسی,male,normal 
voice_1469.mp3,شرایط جوی با وجود اشکال مختلف زندگی از شرایط اصلی فاصله گرفته است,فارسی,male,normal 
voice_1470.mp3,عصر حاضر در دسته ‌ای از رویداد انقراض انبوه قرار گرفته‌ است,فارسی,male,normal 
voice_1471.mp3,اتمسفر زمین عاملی کلیدی در حفظ اکوسیستم جهانی به حساب می‌آید,فارسی,male,normal 
voice_1472.mp3,هوا می‌ تواند هم تأثیر های مخرب و هم تأثیر های مفید داشته باشد,فارسی,male,normal 
voice_1473.mp3,آب ‌و هوای یک منطقه به عوامل مختلفی از جمله عرض جغرافیایی وابسته است,فارسی,male,normal 
voice_1474.mp3,هوا یک سیستم آشوبی است که با تغییرات کوچک در محیط زیست به سادگی تغییر می‌کند,فارسی,male,normal 
voice_1475.mp3,آب یک ماده شیمیایی تشکیل شده از هیدروژن و اکسیژن است,فارسی,male,normal 
voice_1476.mp3,اقیانوس بدنه اصلی آب دریا و جز اصلی آب ‌کره است,فارسی,male,normal 
voice_1477.mp3,این تعریف در برگیرنده مشاعات نیز است,فارسی,male,normal 
voice_1478.mp3,شرکت مدنی فاقد شخصیت حقوق مستقل است,فارسی,male,normal 
voice_1479.mp3,شرکت تجاری بر پایه اراده و توافق اشخاص ایجاد می‌شود,فارسی,male,normal 
voice_1480.mp3,به اعضایِ شرکت در شرکت ‌هایِ سهامی و تعاونی سهامدار گفته می‌ شود,فارسی,male,normal 
voice_1481.mp3,الکتریسیته یکی از موضوعات جذاب علمی از اوایل قرن هفدهم بوده‌ است,فارسی,male,normal 
voice_1482.mp3,مبانی رشته برق در علوم فیزیک و ریاضیات تدوین شده ‌است,فارسی,male,normal 
voice_1483.mp3,صنعت برق در ایران در سال ‌های اخیر به شدت در حال رشد است,فارسی,male,normal 
voice_1484.mp3,با توجه به توسعه صنعت و رشد سریع تولیدات صنعتی در کشور نیاز به برق نیز رو به افزایش است,فارسی,male,normal 
voice_1485.mp3,با توجه به پیشرفت تکنولوژی در صنعت برق نیاز به نیروی کار متخصص و فنی در این حوزه افزایش یافته است,فارسی,male,normal 
voice_1486.mp3,برای ورود به بازار کار برق در ایران افراد نیاز به توسعه مهارت‌های فنی و تجاری دارند,فارسی,male,normal 
voice_1487.mp3,با توجه به رشد سریع صنعت برق در ایران فرصت‌های شغلی در این حوزه نیز افزایش یافته است,فارسی,male,normal 
voice_1488.mp3,"هر چند بازار کار برق در ایران رو به رشد است، اما همچنان چالش‌هایی نیز در این حوزه وجود دارد",فارسی,male,normal 
voice_1489.mp3,افرادی که بتوانند این چالش‌ها را مدیریت کنند در بازار کار برق در ایران موفقیت‌آمیز خواهند بود,فارسی,male,normal 
voice_1490.mp3,زمینه فعالیت مهندسی الکترونیک را می‌توان به دو شاخه اصلی ساخت قطعات و طراحی مدار تقسیم کرد.,فارسی,male,normal 
voice_1491.mp3,مخابرات گرایشی از مهندسی برق است که در حوزه ارسال و دریافت اطلاعات از روش‌ های موجی و مخابراتی استفاده می‌کند,فارسی,male,normal 
voice_1492.mp3,حوزه فعالیت در گرایش سیستم بسیار گسترده ‌است,فارسی,male,normal 
voice_1493.mp3,دروس گرایش سیستم‌های مخابراتی در مقطع کارشناسی ارشد بسیار متنوع است,فارسی,male,normal 
voice_1494.mp3,شاعران و منتقدان تعریف‌ های گوناگون و بی‌ شماری از شعر ارائه داده‌ اند,فارسی,male,normal 
voice_1495.mp3,حماسه ‌های بزرگ مبتنی بر اسطوره هستند,فارسی,male,normal 
voice_1496.mp3,اسطوره‌ های بزرگ بر پایه ی شرایط تاریخی بنا می‌شوند,فارسی,male,normal 
voice_1497.mp3,تمامی این حماسه‌ ها در بزنگاه ‌های خطیری از تاریخ هر ملت ساخته شده‌ اند,فارسی,male,normal 
voice_1498.mp3,ارسطو در بخشی از توضیحات خود درباره ماهیت شعر و عملکرد شاعر چنین می‌ گوید,فارسی,male,normal 
voice_1499.mp3,کار شاعر آن نیست که امور را آن‌ چنان ‌که روی داده‌ است به دقت نقل کند,فارسی,male,normal 
voice_1500.mp3,شرایط جوی با وجود اشکال مختلف زندگی از شرایط اصلی فاصله گرفته‌ است,فارسی,male,normal 
voice_1501.mp3,پروا و پریا یک نفر بودند.,فارسی,female,normal
voice_1502.mp3,"تفکیک آن ها از یک دیگر، حتی زمانی که کنار هم می ایستادند نیز به سادگی ممکن نبود.",فارسی,female,normal
voice_1503.mp3,"آن دو این مساله را می دانستند و این شرایط را دوست داشتند، انگار که تفریحی مخصوص به خودشان باشد.",فارسی,female,normal
voice_1504.mp3,تعمدا برای گیج کردن اطرافیانشان تلاش می کردند.,فارسی,female,normal
voice_1505.mp3,روی دیوار اتاقشان شمار دفعاتی که توانسته بودند پدر و مادرشان را فریب دهند نگه می داشتند.,فارسی,female,normal
voice_1506.mp3,"گاهی در میان روز، لباس هایشان را با یک دیگر عوض می کردند و باقی روز را جای فرد دیگر می گذراندند.",فارسی,female,normal
voice_1507.mp3,"برای این که بتوانند در هر لحظه در نقش دیگری فرو روند، هیچ رازی را از هم پنهان نمی کردند.",فارسی,female,normal
voice_1508.mp3,و یک دیگر را از کوچک ترین جزئیات روزشان مطلع می کردند.,فارسی,female,normal
voice_1509.mp3,برای ما سوال بود که آیا واقعا از این بازی لذت می برند یا از آن به عنوان بهانه ای برای نزدیکی استفاده می کنند.,فارسی,female,normal
voice_1510.mp3,"تا قبل از آن روز بهاری، هرگز کسی آن دو را جدا از یک دیگر ندیده بود.",فارسی,female,normal
voice_1511.mp3,"بعد از آن روز، دیگر با هم دیده نشدند.",فارسی,female,normal
voice_1512.mp3,پروا و پریا رهبران گروه ما بودند.,فارسی,female,normal
voice_1513.mp3,انرژی ‌شان بی نهایت بود.,فارسی,female,normal
voice_1514.mp3,"در شیطنت، هیچ کداممان نمی توانستیم به آن ها برسیم.",فارسی,female,normal
voice_1515.mp3,"هنگامی که می خواستیم با گروه های دیگر بچه های همسایه شوخی کنیم، خلاقیتشان مثال زدنی بود.",فارسی,female,normal
voice_1516.mp3,اما تنها این نبود. ,فارسی,female,normal
voice_1517.mp3,آن ها دانش آموزان ممتازی هم بودند‌.,فارسی,female,normal
voice_1518.mp3,"بر خلاف اکثر دانش آموزان که مدرسه شان را بر اساس نزدیکیش به خانه انتخاب می کنند، آن ها هر روز صبح، سوار بر مینی بوسی آبی می شدند تا به مدرسه ی دانش آموزان نمونه بروند.",فارسی,female,normal
voice_1519.mp3,"بعد از آن روز، مادرم مدام تکرار می کرد که اصرار نداشتن برای فرستادن من به آن مدرسه، درست ترین تصمیم زندگیش بوده.",فارسی,female,normal
voice_1520.mp3,بعد از همان روزی که پروا و پریا با هم سوار مینی بوس می شوند اما پریا به تنهایی به خانه برمی گردد.,فارسی,female,normal
voice_1521.mp3,"روزی که خبر سقوط یک مینی بوس آبی، محله ی کوچک ما را به هم می ریزد.",فارسی,female,normal
voice_1522.mp3,مدت ها طول کشید تا متوجه شدیم آن روز واقعا چه اتفاقی افتاده.,فارسی,female,normal
voice_1523.mp3,"در آن سنی که ما بودیم، همه احتیاط خاصی در گفتن واقعیت به ما داشتند.",فارسی,female,normal
voice_1524.mp3,"اما بالاخره فهمیدیم که در صبح آن روز، راننده ی مینی بوس به علت خستگی نتوانسته خودرو را در جاده های لغزنده از بارش سحرگاهی کنترل کند و به سمت دره منحرف شده است‌.",فارسی,female,normal
voice_1525.mp3,"پریا و یکی دیگر از دختران که کنار پنجره نشسته بودند، قبل از سقوط مینی بوس به بیرون پرت می شوند.",فارسی,female,normal
voice_1526.mp3,"اما پروا، راننده و دیگر دانش‌آموزان سقوط می کنند.",فارسی,female,normal
voice_1527.mp3,"مینی بوس پس از برخورد آتش می گیرد و می سوزد، طوری که تقریبا چهره ی هیچ کدام از سرنشینان قابل شناسایی نبود.",فارسی,female,normal
voice_1528.mp3,همه روزهای بد را در زندگی تجربه می کنند؛ اما هر کسی با مصیبت مواجه نمی شود. ,فارسی,female,normal
voice_1529.mp3,مصیبت آن زمان است که روزهای بد چند سال را در یک روز ببینی.,فارسی,female,normal
voice_1530.mp3,ما آن زمان تمام جزئیات را نمی دانستیم.,فارسی,female,normal
voice_1531.mp3,نمی دانستیم که آن روز نوبت پروا بوده که کنار پنجره بشیند و پریا به خاطر معامله ای که برای تغییر جایشان با او کرده چقدر احساس گناه می کند.,فارسی,female,normal
voice_1532.mp3,"وقتی در مراسم ختم او را دیدیم که ساکت و غمگین در گوشه ای نشسته، نمی دانستیم که او این حالت را در چندین روز گذشته هم داشته و تا نزدیک به یک ماه آینده نیز حفظ خواهد کرد.",فارسی,female,normal
voice_1533.mp3,"نمی دانستیم که آخرین کلامی که پریا قبل از آن حال به زبان آورده نام پروا بوده و چندین هفته ی بعد نیز، نام پروا اولین کلمه اش خواهد بود.",فارسی,female,normal
voice_1534.mp3,اولین کلمه از جمله ای که باور پریا در سال های بعد را شکل داد.,فارسی,female,normal
voice_1535.mp3,پروا باید زنده باشد.,فارسی,female,normal
voice_1536.mp3,بعد از آن روز تقریبا دیگر پریا را ندیدیم؛ هرچند دورادور شرح حالش را از جلسه های درد دل مادرانمان می فهمیدیم.,فارسی,female,normal
voice_1537.mp3,پذیرفتن مرگ پروا برای پریا غیرممکن بود.,فارسی,female,normal
voice_1538.mp3,پریا قانع شده بود که پروا نیز به نحوی از آن سانحه جان سالم به در برده است.,فارسی,female,normal
voice_1539.mp3,می گفت که آن ها هرگز جسد پروا را ندیده اند و از این رو نمی توانند از این مساله مطمئن باشند‌.,فارسی,female,normal
voice_1540.mp3,می گفت که هیچ کس به اندازه ی او به پروا نزدیک نبوده و از این رو حس درونی او قابل اتکاتر از حرف های دیگران است.,فارسی,female,normal
voice_1541.mp3,می گفت که پروا برایش نشانه هایی می فرستد‌.,فارسی,female,normal
voice_1542.mp3,وسایل مشترکشان را به نحوی که تنها برای خودشان معنی دارد جابجا می کند.,فارسی,female,normal
